uid,text,label,metadata__gold,metadata__sentence_id,metadata__pre_sentence,metadata__post_sentence
50001741,We will encourage personal and portable pension plans.,1,FALSE,50001741,Encourage people to save. Our aim is to extend the advantages of TESSAs and PEPs to a wider range of savers by developing a new save-as-you-earn scheme.,"Investing in enterprise. Small business, enterprise and self-employment are the engine of a modern dynamic economy and a vital source of new jobs and growth. We will: Support small and medium-sized businesses."
50001761,We will: Support small and medium-sized businesses.,1,FALSE,50001761,"We will encourage personal and portable pension plans. Investing in enterprise. Small business, enterprise and self-employment are the engine of a modern dynamic economy and a vital source of new jobs and growth.","We will encourage the banks to develop new sources of private finance, including grants, equity finance and mutual guarantee schemes. We will seek to expand the sources of 'seed-corn' capital."
50001771,"We will encourage the banks to develop new sources of private finance, including grants, equity finance and mutual guarantee schemes.",1,FALSE,50001771,"Investing in enterprise. Small business, enterprise and self-employment are the engine of a modern dynamic economy and a vital source of new jobs and growth. We will: Support small and medium-sized businesses.",We will seek to expand the sources of 'seed-corn' capital. We will legislate for a statutory right to interest on late debt payments.
50001791,We will legislate for a statutory right to interest on late debt payments.,1,FALSE,50001791,"We will encourage the banks to develop new sources of private finance, including grants, equity finance and mutual guarantee schemes. We will seek to expand the sources of 'seed-corn' capital.","We will require the banks to develop new codes of banking practice for small businesses. We will cut red tape, for example by stopping European institutions interfering where they shouldn't and by preventing Whitehall departments 'goldplating' European regulations with extra rules."
50001801,We will require the banks to develop new codes of banking practice for small businesses.,1,FALSE,50001801,We will seek to expand the sources of 'seed-corn' capital. We will legislate for a statutory right to interest on late debt payments.,"We will cut red tape, for example by stopping European institutions interfering where they shouldn't and by preventing Whitehall departments 'goldplating' European regulations with extra rules. We will, in the long-term, abolish the Uniform Business Rate and bring in a new, fairer local rating system."
50001821,"We will, in the long-term, abolish the Uniform Business Rate and bring in a new, fairer local rating system.",1,FALSE,50001821,"We will require the banks to develop new codes of banking practice for small businesses. We will cut red tape, for example by stopping European institutions interfering where they shouldn't and by preventing Whitehall departments 'goldplating' European regulations with extra rules.",We will ensure that government purchasing gives special emphasis and easier access to small and medium-sized firms. Boost regional and local economies.
50001831,We will ensure that government purchasing gives special emphasis and easier access to small and medium-sized firms.,1,FALSE,50001831,"We will cut red tape, for example by stopping European institutions interfering where they shouldn't and by preventing Whitehall departments 'goldplating' European regulations with extra rules. We will, in the long-term, abolish the Uniform Business Rate and bring in a new, fairer local rating system.","Boost regional and local economies. We will set up regionally-based Development Agencies to build new partnerships between small businesses, local Councils, Business Links, TECs and local Chambers of Commerce."
50001841,Boost regional and local economies.,0,FALSE,50001841,"We will, in the long-term, abolish the Uniform Business Rate and bring in a new, fairer local rating system. We will ensure that government purchasing gives special emphasis and easier access to small and medium-sized firms.","We will set up regionally-based Development Agencies to build new partnerships between small businesses, local Councils, Business Links, TECs and local Chambers of Commerce. We will encourage these bodies to come together to provide 'one-stop shops'."
50001861,We will encourage these bodies to come together to provide 'one-stop shops'.,0,FALSE,50001861,"Boost regional and local economies. We will set up regionally-based Development Agencies to build new partnerships between small businesses, local Councils, Business Links, TECs and local Chambers of Commerce.","We will enable Councils to raise capital for local infrastructure investment, where they work in partnership with the private sector  We will encourage industrial development by promoting geographical centres of industrial excellence."
50001871,"We will enable Councils to raise capital for local infrastructure investment, where they work in partnership with the private sector",1,FALSE,50001871,"We will set up regionally-based Development Agencies to build new partnerships between small businesses, local Councils, Business Links, TECs and local Chambers of Commerce. We will encourage these bodies to come together to provide 'one-stop shops'.",We will encourage industrial development by promoting geographical centres of industrial excellence. Invest in research and innovation.
50001881,We will encourage industrial development by promoting geographical centres of industrial excellence.,1,FALSE,50001881,"We will encourage these bodies to come together to provide 'one-stop shops'. We will enable Councils to raise capital for local infrastructure investment, where they work in partnership with the private sector","Invest in research and innovation. We will expand support for science and research by shifting government funds away from military Research and Development and into civil science and research, and improve specialist research facilities for industry."
50001891,Invest in research and innovation.,-1,FALSE,50001891,"We will enable Councils to raise capital for local infrastructure investment, where they work in partnership with the private sector  We will encourage industrial development by promoting geographical centres of industrial excellence.","We will expand support for science and research by shifting government funds away from military Research and Development and into civil science and research, and improve specialist research facilities for industry. We will encourage regional technology transfer centres to bring together the resources of industry, universities and government laboratories."
50001901,"We will expand support for science and research by shifting government funds away from military Research and Development and into civil science and research, and improve specialist research facilities for industry.",0,FALSE,50001901,We will encourage industrial development by promoting geographical centres of industrial excellence. Invest in research and innovation.,"We will encourage regional technology transfer centres to bring together the resources of industry, universities and government laboratories. Promote tourism."
50001961,We will give employees new rights to consultation and participation in decisions and give companies and their employees access to advice on the forms of partnership which best suit them.,1,FALSE,50001961,We will ensure that local communities are involved in the planning of tourist developments from the earliest stages. Build new partnerships at work.,"We will promote profit-sharing, mutual structures and employee share-ownership schemes. We will extend the benefits of the Social Chapter of the Maastricht Treaty to all UK employees, while resisting the adoption of new rules that unnecessarily harm job opportunities."
50001981,"We will extend the benefits of the Social Chapter of the Maastricht Treaty to all UK employees, while resisting the adoption of new rules that unnecessarily harm job opportunities.",-1,TRUE,50001981,"We will give employees new rights to consultation and participation in decisions and give companies and their employees access to advice on the forms of partnership which best suit them. We will promote profit-sharing, mutual structures and employee share-ownership schemes.","Encourage a culture of long-term business investment. We will require companies to publish information on their long-term investment achievements, including environmental performance, research and development, and training."
50001991,Encourage a culture of long-term business investment.,1,FALSE,50001991,"We will promote profit-sharing, mutual structures and employee share-ownership schemes. We will extend the benefits of the Social Chapter of the Maastricht Treaty to all UK employees, while resisting the adoption of new rules that unnecessarily harm job opportunities.","We will require companies to publish information on their long-term investment achievements, including environmental performance, research and development, and training. We will introduce greater shareholder control over directors' pay and appointments."
50002001,"We will require companies to publish information on their long-term investment achievements, including environmental performance, research and development, and training.",-1,FALSE,50002001,"We will extend the benefits of the Social Chapter of the Maastricht Treaty to all UK employees, while resisting the adoption of new rules that unnecessarily harm job opportunities. Encourage a culture of long-term business investment.",We will introduce greater shareholder control over directors' pay and appointments. Promote British exports.
50002021,Promote British exports.,0,FALSE,50002021,"We will require companies to publish information on their long-term investment achievements, including environmental performance, research and development, and training. We will introduce greater shareholder control over directors' pay and appointments.",We will make export promotion and commercial activity a higher priority for British Embassies. Making Britain more competitive. A competitive domestic economy is essential if British companies are to succeed in the global market.
50002031,We will make export promotion and commercial activity a higher priority for British Embassies.,1,FALSE,50002031,We will introduce greater shareholder control over directors' pay and appointments. Promote British exports.,Making Britain more competitive. A competitive domestic economy is essential if British companies are to succeed in the global market. We will: Strengthen the law on competition.
50002041,Making Britain more competitive. A competitive domestic economy is essential if British companies are to succeed in the global market.,1,FALSE,50002041,Promote British exports. We will make export promotion and commercial activity a higher priority for British Embassies.,We will: Strengthen the law on competition. We will tighten the rules on monopolies and adopt a pro-competition stance on take-overs and mergers.
50002051,We will: Strengthen the law on competition.,1,FALSE,50002051,We will make export promotion and commercial activity a higher priority for British Embassies. Making Britain more competitive. A competitive domestic economy is essential if British companies are to succeed in the global market.,"We will tighten the rules on monopolies and adopt a pro-competition stance on take-overs and mergers. We will, combine the Monopolies and Mergers Commission and the Office of Fair Trading into a single powerful body, independent of government and charged with promoting competition."
50002061,We will tighten the rules on monopolies and adopt a pro-competition stance on take-overs and mergers.,1,FALSE,50002061,Making Britain more competitive. A competitive domestic economy is essential if British companies are to succeed in the global market. We will: Strengthen the law on competition.,"We will, combine the Monopolies and Mergers Commission and the Office of Fair Trading into a single powerful body, independent of government and charged with promoting competition. Give consumers more power."
50002071,"We will, combine the Monopolies and Mergers Commission and the Office of Fair Trading into a single powerful body, independent of government and charged with promoting competition.",-1,FALSE,50002071,We will: Strengthen the law on competition. We will tighten the rules on monopolies and adopt a pro-competition stance on take-overs and mergers.,Give consumers more power. We will promote the establishment of industry-wide Ombudsmen schemes to improve complaints procedures and consumer redress.
50002081,Give consumers more power.,-1,FALSE,50002081,"We will tighten the rules on monopolies and adopt a pro-competition stance on take-overs and mergers. We will, combine the Monopolies and Mergers Commission and the Office of Fair Trading into a single powerful body, independent of government and charged with promoting competition.","We will promote the establishment of industry-wide Ombudsmen schemes to improve complaints procedures and consumer redress. We will strengthen customer guarantees, improve product standards and labelling, especially for environmental purposes, and encourage products that are easier to repair, reuse and recycle."
50002091,We will promote the establishment of industry-wide Ombudsmen schemes to improve complaints procedures and consumer redress.,-1,FALSE,50002091,"We will, combine the Monopolies and Mergers Commission and the Office of Fair Trading into a single powerful body, independent of government and charged with promoting competition. Give consumers more power.","We will strengthen customer guarantees, improve product standards and labelling, especially for environmental purposes, and encourage products that are easier to repair, reuse and recycle. We will insist on clear labelling for food products which include genetically modified ingredients."
50002101,"We will strengthen customer guarantees, improve product standards and labelling, especially for environmental purposes, and encourage products that are easier to repair, reuse and recycle.",-1,FALSE,50002101,Give consumers more power. We will promote the establishment of industry-wide Ombudsmen schemes to improve complaints procedures and consumer redress.,We will insist on clear labelling for food products which include genetically modified ingredients. Reform the privatised utilities.
50002121,Reform the privatised utilities.,-1,FALSE,50002121,"We will strengthen customer guarantees, improve product standards and labelling, especially for environmental purposes, and encourage products that are easier to repair, reuse and recycle. We will insist on clear labelling for food products which include genetically modified ingredients.","We will combine the existing regulators into a single Office of Utility Regulation, reporting to a Cabinet Minister responsible for consumer affairs. This new office will contain a regulatory board for each industry and will be, charged with protecting the consumer and ensuring that excess profits are used to reduce prices and increase investment in improved services."
50002141,"This new office will contain a regulatory board for each industry and will be, charged with protecting the consumer and ensuring that excess profits are used to reduce prices and increase investment in improved services.",-1,FALSE,50002141,"Reform the privatised utilities. We will combine the existing regulators into a single Office of Utility Regulation, reporting to a Cabinet Minister responsible for consumer affairs.","Starting with the water industry, we will encourage utilities to involve their consumers in ownership and control of their company, through mutual structures. Reinforce consumer and investor protection."
50002151,"Starting with the water industry, we will encourage utilities to involve their consumers in ownership and control of their company, through mutual structures.",1,FALSE,50002151,"We will combine the existing regulators into a single Office of Utility Regulation, reporting to a Cabinet Minister responsible for consumer affairs. This new office will contain a regulatory board for each industry and will be, charged with protecting the consumer and ensuring that excess profits are used to reduce prices and increase investment in improved services.",Reinforce consumer and investor protection. We will introduce independent regulation of financial services and improve processes for redress (e.g. for mis-selling).
50002161,Reinforce consumer and investor protection.,-1,FALSE,50002161,"This new office will contain a regulatory board for each industry and will be, charged with protecting the consumer and ensuring that excess profits are used to reduce prices and increase investment in improved services. Starting with the water industry, we will encourage utilities to involve their consumers in ownership and control of their company, through mutual structures.",We will introduce independent regulation of financial services and improve processes for redress (e.g. for mis-selling). We will protect pension and life assurance savings from fraud.
50002171,We will introduce independent regulation of financial services and improve processes for redress (e.g. for mis-selling).,-1,FALSE,50002171,"Starting with the water industry, we will encourage utilities to involve their consumers in ownership and control of their company, through mutual structures. Reinforce consumer and investor protection.",We will protect pension and life assurance savings from fraud. We will work to maintain the City of London's pre-eminence as a financial centre and promote effective international banking standards.
50002181,We will protect pension and life assurance savings from fraud.,0,FALSE,50002181,Reinforce consumer and investor protection. We will introduce independent regulation of financial services and improve processes for redress (e.g. for mis-selling).,"We will work to maintain the City of London's pre-eminence as a financial centre and promote effective international banking standards. Which party is serious about making our environment cleaner and safer? Our aim: To make clean air, pure water and a decent environment a central priority of Government."
50002191,We will work to maintain the City of London's pre-eminence as a financial centre and promote effective international banking standards.,1,FALSE,50002191,We will introduce independent regulation of financial services and improve processes for redress (e.g. for mis-selling). We will protect pension and life assurance savings from fraud.,"Which party is serious about making our environment cleaner and safer? Our aim: To make clean air, pure water and a decent environment a central priority of Government. The problem: For too long, the environment has been damaged by greed and indifference."
50002261,"Our priorities are to: Cut taxes on things we want to encourage, like jobs, by taxing pollution instead.",1,FALSE,50002261,"The longer action is delayed, the higher the cost will be. Our commitment: To save energy, cut traffic congestion, stop the unnecessary destruction of the countryside and stem the tide of pollution.","This will not mean more tax, it will mean taxing differently. Build environmental objectives into every government policy."
50002271,"This will not mean more tax, it will mean taxing differently.",-1,FALSE,50002271,"Our commitment: To save energy, cut traffic congestion, stop the unnecessary destruction of the countryside and stem the tide of pollution. Our priorities are to: Cut taxes on things we want to encourage, like jobs, by taxing pollution instead.","Build environmental objectives into every government policy. Set tough targets to cut energy waste, reduce traffic congestion and control pollution."
50002301,A greener economy. Environmental protection must be built into every economic decision and every area of government policy.,-2,FALSE,50002301,"Build environmental objectives into every government policy. Set tough targets to cut energy waste, reduce traffic congestion and control pollution.","We will: Set tough new targets for the reduction of traffic pollution and waste. This will help reduce global warming, cut air pollution and prevent waste."
50002341,"Cut VAT and taxes on jobs, and make up the difference by taxing pollution instead.",1,FALSE,50002341,"This will help reduce global warming, cut air pollution and prevent waste. Our targets include cutting carbon dioxide emissions (the main cause of climate change) by 30 per cent from the 1990 level over the next 15 years.",This will help create more jobs and a better standard of living. Adopt a Green Action Programme.
50002481,We will: Invest in public transport by building new partnerships with the private sector.,1,FALSE,50002481,"We will give the Environment Agency stronger powers to enforce compliance with environmental laws. Transporting people, tackling pollution . Travel delays and road congestion cost billions of pounds, and pollution damages the health of millions of people.","We will enable Councils to introduce road pricing in the most congested urban areas and use the money to support clean and rapid public transport, and to improve cycle and pedestrian access. We will retain London Underground in public ownership and give it the right to seek private finance for new investment without an assured government guarantee."
50002491,"We will enable Councils to introduce road pricing in the most congested urban areas and use the money to support clean and rapid public transport, and to improve cycle and pedestrian access.",-1,FALSE,50002491,"Transporting people, tackling pollution . Travel delays and road congestion cost billions of pounds, and pollution damages the health of millions of people. We will: Invest in public transport by building new partnerships with the private sector.",We will retain London Underground in public ownership and give it the right to seek private finance for new investment without an assured government guarantee. Treble the freight and double the number of passengers carried on Britain's railways by the year 2010.
50002501,We will retain London Underground in public ownership and give it the right to seek private finance for new investment without an assured government guarantee.,1,FALSE,50002501,"We will: Invest in public transport by building new partnerships with the private sector. We will enable Councils to introduce road pricing in the most congested urban areas and use the money to support clean and rapid public transport, and to improve cycle and pedestrian access.",Treble the freight and double the number of passengers carried on Britain's railways by the year 2010. We will strengthen the powers of the rail regulators.
50002511,Treble the freight and double the number of passengers carried on Britain's railways by the year 2010.,0,FALSE,50002511,"We will enable Councils to introduce road pricing in the most congested urban areas and use the money to support clean and rapid public transport, and to improve cycle and pedestrian access. We will retain London Underground in public ownership and give it the right to seek private finance for new investment without an assured government guarantee.",We will strengthen the powers of the rail regulators. We will require Railtrack to meet targets for greater investment and increased passenger and freight traffic.
50002541,"We will withhold public subsidies from Railtrack if the targets are not met and, in the case of persistent failure, use the funds to reacquire a controlling interest in Railtrack.",-1,FALSE,50002541,We will strengthen the powers of the rail regulators. We will require Railtrack to meet targets for greater investment and increased passenger and freight traffic.,"We will provide for legislation enabling this. Encourage people to drive more fuel-efficient cars by cutting the annual car tax, from &lt;U+00A3&gt;145 to &lt;U+00A3&gt;10 for cars up to 1600cc, over the period of the next Parliament, funded by gradually raising the duty on fuel by approximately 4 pence per litre."
50002551,We will provide for legislation enabling this.,-1,FALSE,50002551,"We will require Railtrack to meet targets for greater investment and increased passenger and freight traffic. We will withhold public subsidies from Railtrack if the targets are not met and, in the case of persistent failure, use the funds to reacquire a controlling interest in Railtrack.","Encourage people to drive more fuel-efficient cars by cutting the annual car tax, from £145 to £10 for cars up to 1600cc, over the period of the next Parliament, funded by gradually raising the duty on fuel by approximately 4 pence per litre. Under our proposals, a person with a typical family car could drive up to 23,000 miles per year and still be better off - even in rural areas, where the average motorist only drives 11,700 miles a year."
50002561,"Encourage people to drive more fuel-efficient cars by cutting the annual car tax, from &lt;U+00A3&gt;145 to &lt;U+00A3&gt;10 for cars up to 1600cc, over the period of the next Parliament, funded by gradually raising the duty on fuel by approximately 4 pence per litre.",1,FALSE,50002561,"We will withhold public subsidies from Railtrack if the targets are not met and, in the case of persistent failure, use the funds to reacquire a controlling interest in Railtrack. We will provide for legislation enabling this.","Under our proposals, a person with a typical family car could drive up to 23,000 miles per year and still be better off - even in rural areas, where the average motorist only drives 11,700 miles a year. We will reform tax relief on company cars to encourage smaller cars and give people new incentives to use public transport for getting to work."
50002581,We will reform tax relief on company cars to encourage smaller cars and give people new incentives to use public transport for getting to work.,-1,FALSE,50002581,"Encourage people to drive more fuel-efficient cars by cutting the annual car tax, from £145 to £10 for cars up to 1600cc, over the period of the next Parliament, funded by gradually raising the duty on fuel by approximately 4 pence per litre. Under our proposals, a person with a typical family car could drive up to 23,000 miles per year and still be better off - even in rural areas, where the average motorist only drives 11,700 miles a year.","Reduce the need to travel. We will reform the planning system so that people have easier access to shops, offices and facilities, and promote the use of information technology to decentralise work."
50002631,We will: Cut fuel bills and make homes warmer.,-1,FALSE,50002631,"Warmer homes, saving energy. Official government figures show that half the energy used in Britain is wasted. This pushes up fuel bills, worsens pollution and speeds up global warming.",We will launch a National Homes Insulation programme to end fuel poverty starting with the 2 million lowest income households. Our proposals will be funded by the Energy Saving Trust and the energy supply companies.
50002641,We will launch a National Homes Insulation programme to end fuel poverty starting with the 2 million lowest income households.,-1,FALSE,50002641,"This pushes up fuel bills, worsens pollution and speeds up global warming. We will: Cut fuel bills and make homes warmer.",Our proposals will be funded by the Energy Saving Trust and the energy supply companies. This will save these households an average &lt;U+00A3&gt;85 per year and reduce global warming emissions.
50002651,Our proposals will be funded by the Energy Saving Trust and the energy supply companies.,-1,FALSE,50002651,We will: Cut fuel bills and make homes warmer. We will launch a National Homes Insulation programme to end fuel poverty starting with the 2 million lowest income households.,"This will save these households an average &lt;U+00A3&gt;85 per year and reduce global warming emissions. By contrast, cutting VAT on fuel bills to 5 per cent would save the average household only &lt;U+00A3&gt;19 per year."
50002661,This will save these households an average &lt;U+00A3&gt;85 per year and reduce global warming emissions.,-1,FALSE,50002661,We will launch a National Homes Insulation programme to end fuel poverty starting with the 2 million lowest income households. Our proposals will be funded by the Energy Saving Trust and the energy supply companies.,"By contrast, cutting VAT on fuel bills to 5 per cent would save the average household only &lt;U+00A3&gt;19 per year. Cut taxes on people by taxing pollution instead."
50002661,This will save these households an average £85 per year and reduce global warming emissions.,-1,FALSE,50002661,We will launch a National Homes Insulation programme to end fuel poverty starting with the 2 million lowest income households. Our proposals will be funded by the Energy Saving Trust and the energy supply companies.,"By contrast, cutting VAT on fuel bills to 5 per cent would save the average household only £19 per year. Cut taxes on people by taxing pollution instead."
50002671,"By contrast, cutting VAT on fuel bills to 5 per cent would save the average household only &lt;U+00A3&gt;19 per year.",-2,FALSE,50002671,Our proposals will be funded by the Energy Saving Trust and the energy supply companies. This will save these households an average &lt;U+00A3&gt;85 per year and reduce global warming emissions.,"Cut taxes on people by taxing pollution instead. To encourage energy saving, we will gradually introduce a 'carbon tax' on fossil fuels, using the funds raised to cut VAT and employers' National Insurance Contributions (the tax on jobs)."
50002681,Cut taxes on people by taxing pollution instead.,1,FALSE,50002681,"This will save these households an average &lt;U+00A3&gt;85 per year and reduce global warming emissions. By contrast, cutting VAT on fuel bills to 5 per cent would save the average household only &lt;U+00A3&gt;19 per year.","To encourage energy saving, we will gradually introduce a 'carbon tax' on fossil fuels, using the funds raised to cut VAT and employers' National Insurance Contributions (the tax on jobs). This is a tax switch, not a tax rise, and will be phased in gradually."
50002691,"To encourage energy saving, we will gradually introduce a 'carbon tax' on fossil fuels, using the funds raised to cut VAT and employers' National Insurance Contributions (the tax on jobs).",-1,FALSE,50002691,"By contrast, cutting VAT on fuel bills to 5 per cent would save the average household only &lt;U+00A3&gt;19 per year. Cut taxes on people by taxing pollution instead.","This is a tax switch, not a tax rise, and will be phased in gradually. Improve energy efficiency."
50002731,We will cut VAT on energy conservation materials to 8 per cent - the same as for energy supplies.,2,FALSE,50002731,"Improve energy efficiency. We will bring in new minimum standards for the energy efficiency of products, buildings and vehicles.","Promote renewable sources of energy and combined heat and power schemes. We will shift funds from nuclear research into decommissioning and nuclear waste management, and support research for renewable energy sources."
50002761,We will not provide any government subsidies for nuclear generation.,0,FALSE,50002761,"Promote renewable sources of energy and combined heat and power schemes. We will shift funds from nuclear research into decommissioning and nuclear waste management, and support research for renewable energy sources.","We support on-site dry storage of nuclear waste, pending the long-term development of safe alternatives. Nuclear stations will not be replaced at the end of their design life."
50002831,We will introduce a fairer system of charging for water and require water companies to share excess profits with their customers through rebates or investments in environmental improvements.,-1,FALSE,50002831,We will require water companies to contribute to the cost of national environmental projects. We will reduce the need for new water developments by setting targets to reduce leakage and by promoting efficiency in water use.,"We will end, within 10 years, discharges that cause unnecessary water pollution. Tackle marine oil pollution."
50002921,"We will use tax and planning reforms to protect rural areas, encouraging development on derelict land sites rather than green fields.",-1,FALSE,50002921,Green the countryside. Our proposed new Countryside Management Contracts will help farmers to protect vital habitats and convert to more environmentally-friendly farming methods.,"Thinking globally, acting locally. Most people understand the importance of thinking globally and acting locally. They want to play their part in protecting the environment Government should help them do so."
50002961,"We will introduce deposit refund schemes and back EU-wide standards for product design, energy efficiency and reuse.",-1,FALSE,50002961,"They want to play their part in protecting the environment Government should help them do so. We will: Encourage the manufacture of products that are easier to repair, reuse or recycle.",Help people to choose environmentally friendly products. We will press for comprehensive and understandable EU-wide ecologically friendly and energy efficient labelling schemes.
50003201,Build more affordable and secure housing.,-1,FALSE,50003201,"Our commitment: Liberal Democrats will pursue practical measures to rebuild Britain's communities, tackle the causes of crime, reduce homelessness and make people safer in their homes and on the streets. Our priorities are to: Put 3,000 more police officers on the beat.","End, by the year 2000, the scandal of people being forced to sleep rough on the streets. Revive Britain's sense of community."
50003231,"Housing. Boom and bust house prices, a shortage of decent homes and poor housing have wrecked the lives of millions and damaged Britain's economy.",0,FALSE,50003231,"End, by the year 2000, the scandal of people being forced to sleep rough on the streets. Revive Britain's sense of community.","We will: Build more houses. We will encourage partnerships between the public sector, the private sector and housing associations to build high quality homes to rent and buy."
50003241,We will: Build more houses.,-1,FALSE,50003241,"Revive Britain's sense of community. Housing. Boom and bust house prices, a shortage of decent homes and poor housing have wrecked the lives of millions and damaged Britain's economy.","We will encourage partnerships between the public sector, the private sector and housing associations to build high quality homes to rent and buy. We will, within strict borrowing controls, give local authorities more powers to go directly to the market to raise finance for building new homes."
50003251,"We will encourage partnerships between the public sector, the private sector and housing associations to build high quality homes to rent and buy.",-1,FALSE,50003251,"Housing. Boom and bust house prices, a shortage of decent homes and poor housing have wrecked the lives of millions and damaged Britain's economy. We will: Build more houses.","We will, within strict borrowing controls, give local authorities more powers to go directly to the market to raise finance for building new homes. We will begin the phased release of capital receipts from past sales of Council houses and allow the money to be used to build new homes."
50003271,We will begin the phased release of capital receipts from past sales of Council houses and allow the money to be used to build new homes.,-1,FALSE,50003271,"We will encourage partnerships between the public sector, the private sector and housing associations to build high quality homes to rent and buy. We will, within strict borrowing controls, give local authorities more powers to go directly to the market to raise finance for building new homes.","Give financial security to all, whether they rent or own their homes. We will introduce a new Mortgage Benefit for first time buyers."
50003281,"Give financial security to all, whether they rent or own their homes.",-1,FALSE,50003281,"We will, within strict borrowing controls, give local authorities more powers to go directly to the market to raise finance for building new homes. We will begin the phased release of capital receipts from past sales of Council houses and allow the money to be used to build new homes.",We will introduce a new Mortgage Benefit for first time buyers. They will receive this instead of Mortgage Interest Tax Relief.
50003291,We will introduce a new Mortgage Benefit for first time buyers.,-1,FALSE,50003291,"We will begin the phased release of capital receipts from past sales of Council houses and allow the money to be used to build new homes. Give financial security to all, whether they rent or own their homes.",They will receive this instead of Mortgage Interest Tax Relief. Those holding current mortgages will retain Mortgage Interest Tax Relief.
50003301,They will receive this instead of Mortgage Interest Tax Relief.,-1,FALSE,50003301,"Give financial security to all, whether they rent or own their homes. We will introduce a new Mortgage Benefit for first time buyers.","Those holding current mortgages will retain Mortgage Interest Tax Relief. Our aim is, over time, to merge the new Mortgage Benefit and the current Housing Benefit into one system of housing cost relief, available to those who buy or rent and focused on those most in need."
50003351,We will require every Council to set up self-funding rent deposit schemes to help homeless people take up private tenancies.,-1,FALSE,50003351,End the scandal of people being forced to sleep rough on the streets. We will ensure that by the year 2000 no one is forced to sleep on the streets.,We will fund more shortstay hostel places as the first rung on the ladder to permanent accommodation. Take action to tackle homelessness and raise housing standards.
50003361,We will fund more shortstay hostel places as the first rung on the ladder to permanent accommodation.,-1,FALSE,50003361,We will ensure that by the year 2000 no one is forced to sleep on the streets. We will require every Council to set up self-funding rent deposit schemes to help homeless people take up private tenancies.,"Take action to tackle homelessness and raise housing standards. We will give Councils greater power to act on unfit private housing, where the landlord has failed to do so."
50003371,Take action to tackle homelessness and raise housing standards.,-1,FALSE,50003371,We will require every Council to set up self-funding rent deposit schemes to help homeless people take up private tenancies. We will fund more shortstay hostel places as the first rung on the ladder to permanent accommodation.,"We will give Councils greater power to act on unfit private housing, where the landlord has failed to do so. We will strengthen tenants' rights to repair and, in the public sector, give them rights to take part in the management and development of their homes and estates."
50003391,"We will strengthen tenants' rights to repair and, in the public sector, give them rights to take part in the management and development of their homes and estates.",-1,FALSE,50003391,"Take action to tackle homelessness and raise housing standards. We will give Councils greater power to act on unfit private housing, where the landlord has failed to do so.","Our Empty Homes Strategy will enable local authorities to work with, and as a last resort require, landlords to bring empty properties back into use. We will end discrimination against those under 25 by scrapping the 'shared residency rule' when assessing housing benefit."
50003401,"Our Empty Homes Strategy will enable local authorities to work with, and as a last resort require, landlords to bring empty properties back into use.",-1,FALSE,50003401,"We will give Councils greater power to act on unfit private housing, where the landlord has failed to do so. We will strengthen tenants' rights to repair and, in the public sector, give them rights to take part in the management and development of their homes and estates.",We will end discrimination against those under 25 by scrapping the 'shared residency rule' when assessing housing benefit. Bring confidence back to the housing market by targeting low inflation and low interest rates.
50003411,We will end discrimination against those under 25 by scrapping the 'shared residency rule' when assessing housing benefit.,-1,FALSE,50003411,"We will strengthen tenants' rights to repair and, in the public sector, give them rights to take part in the management and development of their homes and estates. Our Empty Homes Strategy will enable local authorities to work with, and as a last resort require, landlords to bring empty properties back into use.",Bring confidence back to the housing market by targeting low inflation and low interest rates. Crime and policing. Crime and the fear of crime affect almost every person and every community in the country.
50003421,Bring confidence back to the housing market by targeting low inflation and low interest rates.,1,FALSE,50003421,"Our Empty Homes Strategy will enable local authorities to work with, and as a last resort require, landlords to bring empty properties back into use. We will end discrimination against those under 25 by scrapping the 'shared residency rule' when assessing housing benefit.","Crime and policing. Crime and the fear of crime affect almost every person and every community in the country. We will: Put 3,000 more police officers on the beat."
50003731,"The challenge for the next fifty years is to protect and enhance the richness of rural life, while developing a thriving rural economy.",0,FALSE,50003731,We will ensure that the police take further steps to reduce the level of racial and homophobic violence. Rural communities. Britain's rural economy and communities have been transformed over the last fifty years.,"We will: Seek further reform of the Common Agricultural Policy (CAP). We will work to replace the CAP, which currently subsidises production, with Countryside Management Contracts - a targeted system of direct payments to support economic, social and environmental goals in rural communities."
50003741,We will: Seek further reform of the Common Agricultural Policy (CAP).,-1,FALSE,50003741,"Rural communities. Britain's rural economy and communities have been transformed over the last fifty years. The challenge for the next fifty years is to protect and enhance the richness of rural life, while developing a thriving rural economy.","We will work to replace the CAP, which currently subsidises production, with Countryside Management Contracts - a targeted system of direct payments to support economic, social and environmental goals in rural communities. Countryside Management Contracts will enable farmers and landowners to choose from a wide range of options, for example, to improve the rural environment, maximise food quality, protect natural habitats or move to less intensive or organic farming methods."
50003751,"We will work to replace the CAP, which currently subsidises production, with Countryside Management Contracts - a targeted system of direct payments to support economic, social and environmental goals in rural communities.",-1,FALSE,50003751,"The challenge for the next fifty years is to protect and enhance the richness of rural life, while developing a thriving rural economy. We will: Seek further reform of the Common Agricultural Policy (CAP).","Countryside Management Contracts will enable farmers and landowners to choose from a wide range of options, for example, to improve the rural environment, maximise food quality, protect natural habitats or move to less intensive or organic farming methods. Help rural economies through a period of change."
